reviews,sentiment,aspect,aspect_codes_list,type_product
"đặt trên tiki giao hàng nhanh , cửa_hàng tư_vấn rất nhiệt_tình , đóng_gói đẹp cẩn_thận . mở ra luôn . loa nghe hay , ấm , mẫu_mã đẹp nhìn khá chất chơi , âm_thanh hay lắm , nói_chung là loa ngon , giá rẻ . mình ưng_ý từ hình_thức và chất_lượng không có gì phải chê , điểm 10 cho chất_lượng . mọi người nên mua để trải nghiệm . cảm_ơn cửa_hàng nhiều ạ yêu yêu",5,"[1, 2, 3, 4]","[1, 2, 3, 4]",4
"rất hài_lòng với sản_phẩm_chất như nước_cất ae nên mua sản_phẩm chính hãng . thie t ke đe_p , ma u ma_cha c cha n . cầm nặng_tay , âm_thanh tương_đối tốt trong tầm giá tiền nào của nấy sản_phẩm tốt sẽ ủng_hộ cửa_hàng lần sau . chúc cửa_hàng đông khách nhé",5,"[2, 3]","[2, 3]",4
"quả loa quá chất anh_em ạ . xịn xò từ hình_thức đến chất_lượng hàng chính hãng lên yên_tâm . nhỏ xinh cầm tay cũng tiện mang đi theo cũng tiện lại dễ sử_dụng , âm_thanh nghe đã max phê",5,[2],[2],4
"sản_phẩm đẹp . âm_thanh lớn , chất_lượng phù_hợp với giá_cả . kết_nối bluetooth tốt . giao hàng nhanh_chóng .",5,"[2, 3, 4]","[2, 3, 4]",4
"hàng giống như hình , đóng_gói chắc_chắn , đẹp . loa đẹp , âm_thanh nghe êm tai . cầm nặng_tay . tiếng bass nghe rõ . kết_nối bluetooth rất mượt , lâu rui mới tìm được quả loa ưng_ý thế . cho cửa_hàng 5 sao nhé",5,"[2, 4]","[2, 4]",4
"xinh xỉu . màu_sắc loa này phải nói là siêu cute , loa nặng_tay , decor rất xinh . loa khá to và rõ_ràng nghe hay . xứng_đáng với giá tiền . nên mua nha mọi người",5,"[2, 3]","[2, 3]",4
"vận_chuyển nhanh , loa đẹp , bật lên hiện ngay trên điện_thoại ngay , rất nhanh . nhưng , mình không thích cái nó không có type c nó là chấu sạc của ngày_xưa ý , không được cái đó thôi , nhưng mà giá rẻ ...",5,"[2, 3, 4]","[2, 3, 4]",4
"mô_tả sản_phẩm là có khe usb nhưng lại không có , trong khi mình cần loa có_thể cắm usb cho người già nghe . kiểu này chắc bỏ_xó mất . thât tiếc ! cho 5 sao hi_vọng về sau cửa_hàng nên uy_tín chút .",5,[2],[2],4
"sản_phẩm nghe ổn . âm bass nghe không chắc tai . cầm rất chắc_tay , nhìn ở ngoài đẹp hơn trong hình nhiều .",5,[2],[2],4
"chất như nước_cất luôn , cầm quả loa chắc_nịch tay , loa đẹp góc_cạnh , nghe phê rất chim ưng luôn",5,[2],[2],4
"pin thì trâu thôi zồi ! nghe nhạc thì sẽ hơi nhỏ nhưng được cái ấm_áp . tiếng rõ và hay . cầm_chắc_tay , mẫu_mã đẹp nhưng chỉ có cổng tf . không có cổng usb 2.0 .",5,[2],[2],4
"mới dùng nghe to , êm tai . còn độ bền thì chưa biết . nhìn thấy chắc_chắn , gọn , đẹp , dễ bỏ túi_xách . giao hàng đúng hẹn lịch_sự , đóng_gói cẩn_thận . với giá_cả giao hàng tận nhà luôn là 402k hay 406k gì đó quên mất . nói_chung là ok .",5,"[2, 3, 4]","[2, 3, 4]",4
"mùa dịch mà cửa_hàng giao hàng siêu nhanh luôn ạ . loa nghe rất hay , bass tốt . chất_lượng sản_phẩm tuyệt_vời . rất phù_hợp với giá tiền . mình rất hài_lòng",5,"[2, 3, 4]","[2, 3, 4]",4
"đã nhận được hàng và thử sạc pin đầy rồi nghe , âm_thanh khá ổn trong tầm giá , bật bluetooth kết_nối với v . 6 nha mọi người",5,[3],[3],4
"cửa_hàng giao đúng hàng , đóng_gói cẩn_thận . loa hay nhưng mà mic không hút nhiều , hát 1 bài đã đứt hơi . với tầm giá này thì hài_lòng",5,"[2, 3, 4]","[2, 3, 4]",4
"loa rất xinh , màu cưng xỉu luôn . với giá tiền này thì chất_lượng như_vậy là quá tốt , 10 điểm .",5,"[2, 3]","[2, 3]",4
"không chê e này được ở điểm j , bass ấm , trong , nghe phòng to vẫn nghe rất tốt vì âm to , tốc_độ kết_nối nhanh , thấy có_thể dùng usb hoặc bluetooth , nói_chung là quá hài_lòng về sản_phẩm . duyêtt",5,[2],[2],4
"hàng giao nhanh , đẹp , dùng tốt",5,"[2, 4]","[2, 4]",4
"đã thử , âm_thanh khá tốt",5,[2],[2],4
âm_thanh nghe trong phòng kín được . âm_lượng ngoài_trời bé . thiếu bass . dùng tốt miễn chê,5,[2],[2],4
"chất_lượng âm_thanh ok . mở lớn không bị dề , kết_nối nhanh . bền không thì chưa biết , vì mới sài 2 ngày . cám_ơn cửa_hàng bán hàng chất_lượng .",5,[2],[2],4
"hàng đẹp cầm nặng_tay âm_thanh nghe hay , phù_hợp với giá tiền . rất hài_lòng",5,"[2, 3]","[2, 3]",4
"loa nghe êm tai lắm cửa_hàng nha , không bị rè , kết_nối nhanh , cửa_hàng giao xa được cái gói kĩ lắm nè . cho cửa_hàng 5 sao luôn nhé !",5,[4],[4],4
sài tốt lắm luôn . tiền nào thì của nấy . cửa_hàng giao hàng nhanh . nói_chung rất ổn_áp,5,"[3, 4]","[3, 4]",4
"cửa_hàng giao hàng nhanh , bạn tư_vấn nhiệt_tình sản_phẩm đóng_gói đẹp chất_lượng tốt . sẽ mua lại",5,"[1, 2, 4]","[1, 2, 4]",4
"loa chất bass dày , kết_nối tốt , âm_thanh vang , phòng 30m2 nghe cực rõ và chất , quá tốt trong tầm giá d",5,"[2, 3]","[2, 3]",4
"đáng tiền nên mua , sản_phẩm_chất_lượng",5,"[2, 3]","[2, 3]",4
hàng đẹp cầm rất chắc_tay . trên cả sự mong_đợi,5,[2],[2],4
"loa rẻ mà chất_lượng lắm luôn , loa nghe to , chất_lượng tốt , giao hàng nhanh . sẽ giới_thiệu thêm người mua ủng_hộ cửa_hàng",5,"[2, 3, 4]","[2, 3, 4]",4
"giao hàng nhanh , đóng_gói cẩn_thận . loa nghe hay , sẽ ủng_hộ tiki và cửa_hàng vào những lần mua_sắm sau .",5,"[2, 4]","[2, 4]",4
"loa nhỏ gọn đẹp , âm_thanh nghe rõ , lớn",5,[2],[2],4
loa nhỏ gọn chắc_chắn âm tốt,5,[2],[2],4
"giao hàng nhanh sản_phẩm giống mô_tả hoạt_động tốt mẫu_mã đẹp sang_trọng , đáng tiền nên mua .",5,"[2, 3, 4]","[2, 3, 4]",4
kết_nối tốt . nghe hay . nên mua nhé mọi người,5,[2],[2],4
"âm_thanh to rõ , pin lâu , đáng đồng_tiền bát gạo ! ! !",5,[3],[3],4
"âm_thanh nghe rõ , giá rẻ mà chất_lượng cao",5,"[2, 3]","[2, 3]",4
"nghe êm không bị rè , giá rẻ mà chất_lượng không hè rẻ , máy nguyên si , không bị trầy_xước . dễ kết_nối bluetooth",5,"[2, 3]","[2, 3]",4
"chất_lượng âm_thanh nghe chắc tiếng , kết_nối nhanh , cầm_chắc_tay . hài_lòng với sản_phẩm này !",5,[2],[2],4
chất_lượng âm_thanh rõ chuẩn . tặng cửa_hàng 10 điểm,5,[2],[2],4
"đã nhận được hàng , âm_thanh nghe tốt , mở max để loa thì không bị rè",5,[2],[2],4
"kêt nối bluetooth rất nhanh , nghe êm , không bị ồn_ào cửa_hàng giao cực_kì nhanh",5,[4],[4],4
"loa nghe cũng ổn , nhưng không hiểu sao không kết_nối bluetooth được với máy mình .",5,[2],[2],4
"giá mềm , âm_thanh tương_đối ổn trong tầm giá chí_ít thì cũng tốt hơn nghe nhạc bằng loa laptop",4,"[2, 3]","[2, 3]",4
"loa nghe to , rõ ràg , đóng_gói chắc_chắn , giao_diện cũng xinh_xẻo nhiều cổng nhiều sự lựa_chọn , hàng chất_lượng tốt",5,"[2, 4]","[2, 4]",4
"loa nghe trong , tốt , volum to nghe vẫn trong không bị rè như những loại loa rẻ_tiền cực_kì hài_lòng về sản_phẩm cửa_hàng nhé",5,"[2, 3]","[2, 3]",4
"loa đẹp , cầm khá là chắc_chắn , nghe to vẫn rất ngon không bì rè như loại khác nói_chung là hàng chất_lượng",5,[2],[2],4
tốt đã nhận được hàng ban_đầu nghe qua bluetooh khá tốt chưa các chức_năng khác mong là cũng tốt như_vậy .,5,[2],[2],4
"kết_nối rất dễ , loa nghe rất êm nhé , hàng giao nhanh",5,[4],[4],4
"ưu_điểm giá rẻ , kiểu_dáng rất đẹp , cầm_chắc_tay . âm_thanh nghe ổn . khuyết_điểm kết_nối bluetooth với laptop không ổn_định âm_thanh bị giật . mới sạc pin mấy tiếng xong mà khi bật nhạc đèn_xanh cứ chớp chớp kiểu hết pin hoặc kiểu kết_nối chập_chờn dù để loa rất gần laptop như clip mình có quay và up kèm . khi tắt player trên laptop thì kết_nối cũng bị ngắt và khi play bài mới thì phải kết_nối bluetooth lại . kết_nối qua cổng 3.5 mm thì âm_thanh ổn_định , tuy_nhiên khi bài hát play hoặc stop đều nghe tiếng bụp như clip mình up kèm . không biết có phải do máy mình bị lỗi không ? hay mọi người cũng bị vậy nhỉ ?",4,"[2, 3]","[2, 3]",4
"lo xin đẹp , cầm_chắc_tay , to rõ_ràng . nên mua nha mọi người .",5,[2],[2],4
"kết_nối bluetooth nhanh , giao hàng nhanh , đóng_gói cẩn_thận",5,[4],[4],4
"loa chất_lượng lắm các bạn ạ . nghe bass hay , to . màu đẹp . cửa_hàng nhiệt_tình hướng_dẫn .",5,"[1, 2]","[1, 2]",4
loa nghe rất ổn nha . hàng giao nhanb,5,[4],[4],4
"mài đẹp , nút bấm thì cảm_giác hơi hàng_mã , loa nghe được",5,"[2, 3]","[2, 3]",4
"xịn xò , cửa_hàng đóng_gói cẩn_thận , loa âm_thanh rất tốt . mọi người nên ủng_hộ cửa_hàng á",5,"[2, 4]","[2, 4]",4
sản_phẩm tốt lắm tưởng không tốt mà tốt không_tưởng giao hàng nhanh đóng_gói cẩn_thận,5,"[2, 4]","[2, 4]",4
hàng chấp_nhận được với giá tiền ! bass mỏng ! tiếng không quá lớn !,5,[3],[3],4
"rất tốt chất_lượng , nghe rất êm tai giá_cả hợp_lý",4,"[2, 3]","[2, 3]",4
"quá tốt luôn ạ , loa nghe to , âm_ấm , đẹp lắm nha , giao hàng siêu nhanh",5,"[2, 4]","[2, 4]",4
"loa đẹp , âm_thanh ok , chất_lượng như quảng_cáo . hy_vọng sẽ xài bền",5,[2],[2],4
"loa đẹp , nghe mượt , chắc_chắn , rất thích",5,[2],[2],4
nge rất hay,5,[2],[2],4
sản_phẩm rất tốt tuyệt_vời,5,[2],[2],4
chất_lượng âm_thanh tốt,5,[2],[2],4
mầu đẹp như hình . nghe nhạc hay .,5,[2],[2],4
đài nghe tốt như hình giao hàng nhanh,5,"[2, 4]","[2, 4]",4
"loa nhỏ gọn , chất_lượng tốt",5,[2],[2],4
"sản phẩn tốt , chất_lượng",5,[2],[2],4
âm_thanh hay và âm_lượng lớn .,5,[2],[2],4
"đẹp , nghe tốt !",5,[2],[2],4
màu rất đẹp,5,[2],[2],4
"loa đẹp , hàng chất_lượng",5,[2],[2],4
sản_phẩm tốt,5,[2],[2],4
"đẹp , loa nghe ấm",5,[2],[2],4
"hàng giao rất nhanh , mới mua hôm_qua nay đã giao , chất_lượng âm_thanh ổn , to nghe rất sướng . kết_nối điện_thoại mạnh , nhưng mà kết_nối với máy_tính dù kể sát bên vẫn chập_chờn . nhìn loa khá chắc_chắn . ảnh minh_họa thôi",4,"[2, 4]","[2, 4]",4
"loa nghe hay bass cũng ok , kiểu_dáng đẹp sx chi_tiết hoàn_thiện tốt , có cái nhẫn hiệu bị dán ngược , đài fm không dùng được",4,[2],[2],4
"không hài_lòng ... thực_tế khi nhận và thử loa không như quảng_cáo sản_phẩm . loa phát bass , stress quá dở , trong tầm giá 400k mà loa phát không hay bằng những loa hiệu khác . rất thất_vọng về sản_phẩm . đặt màu xanh dương mà giao xanh lá ... chán sản_phẩm này ghê",2,"[2, 3, 4]","[2, 3, 4]",4
"hiệu loa có bị dán ngược kg , màu này không đẹp bằng màu đỏ cam",4,[2],[2],4
"loa nhỏ gọn , âm_thanh tốt , rõ , to trong tầm giá . nhưng nút tăng_âm_lượng trên loa bị lệch , 2 nút giảm âm_lượng và play thì bấm ở giữa vẫn được , nút tăng_âm_lượng phải ấn lệch ở phía bên phải thì mới được , đôi_khi phải dùng lực 1 chút thì bấm mới ăn . có_lẽ do lỗi nhà sản_xuất .",4,"[2, 3]","[2, 3]",4
"loa đẹp , thiết_kế đẹp , đóng_gói kỹ và cẩn_thận , giao hàng nhanh và đúng địa_điểm nhưng khi kết_nối bluetooth để nghe nhạc thì âm chưa được to , nói_chung là âm_thanh chưa được như mong_đợi",4,"[2, 4]","[2, 4]",4
"loa 1 cái không kết_nối được bluetooth , không sài được 1 cái ai bật nút on sẵn nên hết rao pin , phai sạc lên quá trời , may con dung dc . mình muốn trả lại cái hư",2,[2],[2],4
"loa tiếng bé tí như máy_tính , âm_thanh không hay , không có bass , toàn tress . quá tệ . có 5 đánh_giá tiêu_cực mà tôi không đọc trước khi mua . các bạn mua sau lưu_ý nhé",1,"[2, 3]","[2, 3]",4
"mẫu_mã đẹp , đúng chuẩn mẫu quảng_cáo . tuy_nhiên , âm_thanh vài chỗ bị nuốt âm , không rõ . khi học listening tiếng anh bị mất từ , không nghe được . loa này nghe nhạc_nhẹ_nhàng thì tốt hơn .",4,[2],[2],4
loa bluetooth nhưng kết_nối với cả máy_tính và điện_thoại đều rất khó kết_nối được máy_tính thì âm_thanh hay bị giựt lag như kiểu do đường truyền tín_hiệu kém_vậy,2,[2],[2],4
chất_lượng loa thì rất tốt so với tầm giá nhưng khi giao hàng thì hộp ngoài nát quá bị mất thiện_cảm_từ cái nhìn đầu khi nhận hàng .,4,"[2, 3, 4]","[2, 3, 4]",4
"nghe chám lắm , như đấm vào tài vậy ! không đúng tầm giá gần 400k ít đâu . khuyên các bạn nếu mua thì thêm mấy trăm nữa mua hãng nào nổi_tiếng uy_tín vào đỡ tiếc . thôi mua rồi coi như cuối năm xui_xẻo !",1,"[2, 3]","[2, 3]",4
"loa đẹp , âm_thanh nghe ổn , độ bền rồi quay lại sau .",4,[2],[2],4
"loa gì mà mua về mới 3 tháng giờ rè mẹ rồi , dù đã bật loa với 30 định_mức âm_thanh . bass thì tù_túng . cho 1,5 sao nhé !",4,[2],[2],4
loa mình nhận không có cổng usb như mô_tả,1,[2],[2],4
"nghe được một thời_gian thì không còn mượt nữa , hay bị lắc",3,[2],[2],4
"sản_phẩm tốt . có điều nút âm_lượng phải bấm hai bên nút mới được , bấm chính giữa không được . nhưng không sao đâu mọi người ạ . cái này nghe được fm nữa nha .",4,[2],[2],4
"tiếng quá bé , phí tiền . cũng chịu mấy người đánh_giá 5 sao",1,"[2, 3]","[2, 3]",4
ổn . không suất sắc như nhiều bình_luận ở trên ca_ngợi .,4,[2],[2],4
"kết . nối bluetooth với laptop bị giật , tiki có đổi lại hàng . đươc . ko ?",3,[2],[2],4
dùng 1 thời_gian bị lỗi bluetooth,3,[2],[2],4
nghe tệ hơn nhiều so với hãng cùng tầm giá khác như tronsmart hay robot,1,"[2, 3]","[2, 3]",4
"hàng rất tốt , ổn , đúng quảng_cáo . giao hàng nhanh",4,"[2, 4]","[2, 4]",4
sản_phẩm sử_dụng chưa đầy 24h đã không lên được nguồn,1,[2],[2],4
"xấu , âm_thanh kém . không đẹp như hình_ảnh đã chụp .",1,[2],[2],4
tệ uổng tiền phải mua cái mới,1,"[2, 3]","[2, 3]",4
"chất_lượng âm_thanh ổn , chưa biết chất_lượng ra sao",4,[2],[2],4
loa nghe hay dạ mang,5,[2],[2],4
"âm_thanh nhỏ , không có bass . làm thủ_tục cho tôi trả lại hàng",2,[2],[2],4
"loa bị dè , chất_lượng âm_thanh kém . mong tiki sớm giải_quyết",1,[2],[2],4
loa quá kém kết lối vẫn nhận không gia âm_thanh,1,[2],[2],4
âm_thanh quá bé . cảm thấy phí tiền,1,[3],[3],4
"mới dùng cảm_nhận ok , hình_thức đẹp .",4,[2],[2],4
"pin xài lâu , nghe ổn trong tầm giá",4,[3],[3],4
loa nghe bass kém chất_lượng,1,[2],[2],4
đánh_giá không tính điểm giao hàng kiểu này thì không muốn mua lại,2,"[2, 3, 4]","[2, 3, 4]",4
"dễ tự lắp , dễ sử_dụng , đóng_gói tốt .",5,"[2, 4]","[2, 4]",5
hàng giao không thấy hạn sử_dụng nhưng năm sản_xuất tận 2021 . không_thể chấp_nhận được,1,"[2, 4]","[2, 4]",5
"sản_phẩm mới giao đã trả tiền , không đúng với cái tôi cần .",2,"[2, 3, 4]","[2, 3, 4]",5
"bên trái là mới mua của shop , bên phải mua ở hồi đầu năm , mua thêm 1 con để khỏi cầm đi cầm về . mà đều là m220 silent mà cùng kích_thước còn bố_cục mặt sau lại thấy khác nhau 2 con cùng model khác năm sx thì đổi logo chứ nhà sx nào rảnh lại đi đổi lại thiết_kế chứ ? , coi tem thì thấy các thông_số cũng khác nhau luôn_thể_hiện ít thông_tin hơn . mới dùng thì tạm_thời cũng chưa có vấn_đề gì , còn vài bữa thì tất_nhiên không_thể đổi trả được nữa cho_nên là cũng tốt",5,[2],[2],4
"cửa_hàng giao hàng quá nhanh mới đặt 8 9h tối mà sáng_mai gần 10h sáng hàng đã về tới nhà , hàng y hình hi_vọng sẽ bền như những số khác của logitech . trong hộp có tờ hướng_dẫn và thông_tin nhưng tiếc là bán hàng ở việt_nam mà không có tiếng việt . anh hàn trung indonesia này_nọ mà không có tiếng việt",5,"[2, 4]","[2, 4]",4
"hàng official nên đóng_gói rất cẩn_thận , giao đúng hẹn , đúng màu . bấm thử chuột không gây tiếng ồn , chưa dùng nên không biết có nhạy ko .",5,"[2, 4]","[2, 4]",4
