sentiment,reviews,type_product,aspect
1,"Nhà bán hàng gạt người tiêu dùng! Sản phẩm có đèn nhưng k sáng, k ghi chi tiết sản phẩm. Nếu k có đèn tôi sẽ k mua. Đã liên hệ với nhà bán hàng nhưng nhà bán hàng báo là sản phẩm k sáng là do sản xuất vậy nhưng k mô tả, đánh khách hàng. Đây là nhãn hàng và mặt hàng k đáng tin tưởng. Đã liên hệ tiki hỗ trợ nhưng tiki k hỗ trợ. Mua hàng vì tin tưởng tiki nhưng tiki k hỗ trơ Dịch vụ kém chất lượng. Sau này k dùng tiki nuẫ Thu gọn",4,"quality, cskh"
2,"Mình không bàn về chất lượng sản phẩm vì mình không thể sử dụng sản phẩm được. Tuy nhiên mình muốn phản hồi ở đây về thái độ của store. Mình đặt nhầm mẫu nên không sử dụng được. Mình đã lên yêu cầu trả hàng và gửi lại cho shipper liền trong ngày. Nhưng 3 ngày sau shipper gọi báo giao lại hàng cho mình vì store từ chối nhận. Mình có liên lạc với store qua kênh chat trên tiki, trình bày nguyên nhân trả hàng và mong muốn store đưa ra lí do từ chối nhận. Tuy nhiên store chỉ seen không reply. Mình không thích kiểu bán hàng mà lơ nhu cầu khách như vậy, thậm chí không một lời mong chị thông cảm vì quy định nó như thế . Vì thái độ này mà chắc mình sẽ không đặt lại mẫu đúng của Logitech nữa. Thu gọn",4,"ship, quality, price, cskh"
2,"Chuột giao ngày 22 6 thì đến ngày 27 7 chết. Không điều khiển được chuột trên màn hình dù đã tháo usb ra gắn lại, thay pin mới, restart window nhiều lần.",4,"ship, quality"
"Ä‘Ãºng 3h sau lÆ°á»›t tiki tháº¥y shop Ä‘á»ƒ 240.0 nÃªn cÃ³ cáº£m giÃ¡c nhÆ° bá»‹ * :D. TÆ°á»Ÿng nhÃ¬n nháº§m M240 nhÆ°ng Ä‘Ãºng lÃ M220. *CÃ¡c báº¡n cáº§n mua gáº¥p chá»n now 2h nhÆ° mÃ¬nh nÃªn check ká»¹ láº¡i trÆ°á»›c nhÃ©. *Táº¡m biá»‡t Logitech""","Chất lượng ok, vỏ hộp có vết rách ở chỗ dán tem. Có điều do mua gấp giao 2h nên chọn shop mall mua giá 350.0, đúng 3h sau lướt tiki thấy shop để 240.0 nên có cảm giác như bị D. Tưởng nhìn nhầm M240 nhưng đúng là M220. Các bạn cần mua gấp chọn now 2h như mình nên check kỹ lại trước nhé. Tạm biệt Logitech Thu gọn",4,"ship, quality, price, cskh"
4,"Chuột ổn, màu sơn lì đẹp, êm, nhạy, chuột giảm ồn nên vẫn có chút tiếng ồn. Phù hợp người nào tay nhỏ. Những người bàn tay to nên cân nhắc kỹ nha, vì sử dụng chuột nhỏ so với bàn tay sẽ gây mỏi. Mình con gái, bàn tay cũng không to lắm, nhưng vẫn cảm thấy hơi nhỏ. Thu gọn",4,quality
3,"Mình bị mua nhầm nên muốn pass lại. Bạn nào mua nhắn mình nha. 237k giá sale, freeship HCM. Cảm ơn mn.",4,"ship, quality, price"
3,Chuột xài lâu lâu giựt giựt ko mượt lắm. Chống tiếng ồn click chuột tốt. Nhưng mà chuột lâu lâu giựt giựt khi cần dùng cho cái chi tiết thì chuột lại đơ,4,quality
2,Chưa nhận hàng mà ghi giao hàng thành công? Giao trễ hơn 1 tiếng Chưa biết chất lượng,4,"ship, quality"
2,mua về dùng một tháng mà đã bị lac con lăn. Shop có hỗ trợ đổi mới nhưng vẫn lỗi y cũ. dùng chưa được nửa năm mà đi bảo hành hẳn 4 lần,4,"quality, price, cskh"
4,"Chuột êm, màu trắng rất đẹp. Giao hàng từ TPHcM nên hơi lâu tí. Hi vọng dùng bền lâu. Con A175 bị loạn click chuột nên đành phải sắm em mới này.",4,"ship, quality"
2,"Dùng được 1 tuần, mắt hồng ngoại ko hoạt động, cắm vào máy nào cũng ko sử dụng được. Haiz",4,quality
1,Đánh giá 1 sao vì để sản phẩm QC sai xuất xứ bán trên web đơn hàng 468730064,4,"ship, price"
2,"Lúc đầu dùng OK, khá mượt, ko nghe tiếng khi click. Nhưng giờ bị hư rồi. Đang dùng tốt mà tự nhiên ko nhấp đc nữa.",4,quality
3,"Bấm phím êm, nhưng mà khi cần nhấc con chuột lên bỏ xuống là bị khua cái nắp lạch cạch.",4,"quality, price"
2,"Cho mình hỏi về việc bảo hành với, mình mua chưa đầy năm sao h rê k dc nữa ta",4,"quality, cskh"
2,"Cho pin vào chỉ chập chờn 1 giây rồi thôi, tắt ngúm. Sản phẩm bỏ xó không dùng được.",4,quality
2,Mua màu hồng sao giao màu đen,4,ship
2,"Mắt đọc ko được tốt, ko đc mượt",4,quality
2,Sản phẩm lỏng lẻo không chắc chắn. Sài chập chờn,4,quality
4,Giao hành nhanh chuột xinh Sử dụng mới đánh giá thêm đc,4,"ship, quality, price"
2,Chuột dùng chưa dc 1 tháng đã hỏng r mặc dù dùng rất thích,4,quality
3,Chuột ổn nhân viên giao hàng hơi co j,4,"ship, cskh"
2,Đèn báo on bị hỏng,4,quality
5,Giao hàng nhanh. Sử dụng tốt,4,"ship, quality"
5,Tốt trong tầm giá,4,"quality, price"
5,Giao hàng thần tốc. Đặt chiều tối hôm trước mà sáng sớm hôm sau nhận đc luôn. Hàng thì chính hãng. Khác hẳn gian hàng của friso trên . Vì cố mua hàng chính hãng mà đặt đơn nhg bị bên đó cancel đơn 3 lần. Quá ức chế với dịch vụ bên đó. Qua bên này đặt thì lại quá ưng. Thu gọn,3,"ship, quality, cskh"
5,"nhận đc hàng mừng muốn rớt nước mắt.. đặt hàng hồi 30 7 đến nay hơn 2 tháng ms nhận đc do dịch bệnh, dù j cũng cam ơn Sự cố gắng của Tiki va shiper..",3,"ship, quality"
4,"Đóng gói sản phẩm cẩn thận. Giao hàng tiêu chuẩn nhưng rất nhanh, cực kì ưng khoản này. Tuy nhiên với cá nhân mình thì mình lại ko cần bọc từng hộp sữa bằng nilon như thế kia vì thấy tốn nilon quá hic. Thu gọn",3,"ship, quality"
4,Fai khen tiki giao hàng siêu tốc và gói hàng cực kĩ. Sữa thì mới mua dùng lần đầu nên chưa có đánh giá,3,"ship, quality, price"
5,"Hàng giao nhanh, mình đặt từ 10h mà 12h có luôn, sữa chuẩn hãng, đóng gói cẩn thận, ko móp méo h a minh hoạ",3,ship
5,"giao hàng nhanh hơn dự kiến, sp hoi móp tí, đóng gói cẩu thả ko cho bọc chống sốc. nhung vẫn cho shop 5sao vì sp mua rẻ hơn giá ngoài shop sữa.",3,"ship, price, cskh"
5,"ngoài giao hàng chậm hơn dự kiến thì tiki hàng rất oki,.năm sao cho tiki",3,ship
5,"chất lượng sản phẩm tuyệt vời,đóng gói kĩ, giao hàng nhanh,giá rẻ hơn so với ngoài tiệm.Tiếp tục ủng hộ lần sau.",3,"ship, quality, price"
5,Giao hàng nhanh! Vừa đặt lúc tối sáng nay đã giao tới. Sữa hợp khẩu vị của bé.,3,ship
5,"Shop đóng gói hàng rất cẩn thận, giao hàng rất nhanh nữa! chất lượng sản phẩm rất okie, rất hợp bé nhà mình!",3,"ship, quality, cskh"
5,"mùi vị thơm ngon bé rất thích sữa đóng gói đẹp mẫu mã nhìn thích, rất hài lòng",3,"ship, quality"
3,Đã nhận hàng . Đúng đủ số lượng . Khâu đóng gói hơi ẩu ko có bọc chống sốc .,3,ship
5,Lần đầu tiên trải nghiệm mua tại tiki giá cũng rẻ hơn mà luôn được nhận hàng siêu nhanh Cảm ơn sự phục vụ này ạ,3,"ship, quality, price, cskh"
5,NSX gần giao cực nhanh. Giá rẻ hơn concung hay shop trẻ em khác trên thị trường,3,"ship, quality, price, cskh"
5,Giao hàng nhanh. Hàng ok lắm ạ,3,ship
5,bé nhà mình chỉ hợp mỗi sữa này. hơi đau ví tí nhưng đc đảm bảo của tiki trading là yên tâm r.kiki,3,quality
5,giao nhanh hạn sử dụng còn dài,3,ship
5,Tốt nha,3,quality
5,giao hàng nhanh. date dài,3,"ship, quality"
5,"Ảnh chỉ mang tính chất minh hoạ, nhưng sữa đẹp và xịn quá ạ, 5 sao",3,quality
4,"Hàng đúng chuẩn , gói hàng kĩ, chỉ giao hàng lâu thôi",3,ship
5,"Hàng chính hãng, mùa dịch mà vẫn đc giao sớm hơn mong đợi, giá quá tốt. Vô cùng hài lòng luôn",3,"ship, quality, price"
2,"Sữa bột 5 sao nhưng shipper tiki 1 sao. Chuyên gia báo k giao đc trong khi k gọi cho khách cuộc nào, mua vài lần đều như thế rất ức chế nên k thích mua trên tiki tí nào",3,"ship, quality"
5,"Giao hàng nhanh, date mới. Sẽ ủng hộ shop",3,"ship, quality, cskh"
5,giao hàng nhanh sẽ ủng hộ dài dài. sảm phẩm chất lượng cảm ơn shop,3,"ship, quality, cskh"
5,ok đã mua hàng của shop 2 lần giá rẻ hàng chính hãng,3,"quality, price, cskh"
5,"Sữa tốt, date xa, nhận hàng ko bị móp méo, giao hàng nhanh đặt hôm trước hôm sau có luôn",3,"ship, quality"
5,Bé lần đầu bú sữa hộp nhưng dễ dàng tiếp nhận sữa này do sữa ko quá ngọt.,3,quality
5,Vì hàng chính hãng Friso,3,quality
5,giao siêu nhanh. đặt bên shoppe toàn bị hủy đơn.,3,"ship, cskh"
5,"giao siêu nhanh,giá lại rẻ nữa,mọi người nên mua nhé",3,"ship, quality, price"
5,"giao hàng nhanh, chất lượng tuyệt vời",3,"ship, quality"
5,"sp như hình , rất ổn , giá tốt hơn thị trường",3,"quality, price"
5,"thời gian giao hàng nhanh, đóng gói chắc chắn, giá tốt",3,"ship, quality, price"
5,gói cẩn thận nhưng k hiểu sao bị móp 1 bên. vẫn đánh giá 5,3,"quality, price"
5,Sp chính hãng giá hợp lí,3,price
5,"tiki giao hàng siêu siêu nhanh và chuyên nghiệp!! sữa rẻ hơn ngoài tạp hoá gần nhà mình, cảm ơn tiki nhiều lắm",3,"ship, price"
5,"Giao rất nhanh,",3,ship
5,"Tốt, bền, giá hợp lý",3,"quality, price"
5,"sản phẩm đúng mô tả, giao hàng nhanh chóng.",3,ship
5,"Mua nhiều lần rồi , vì chính hãng tiki nên cũng yêb tâm ,",3,quality
5,Mua rẻ 464k,3,price
2,Hàng giao hơi bị trễ,3,ship
5,"đóng gói cẩn thận, giao hàng quá nhanh. điểm 10 cho chất lượng",3,"ship, quality"
5,"sữa đóng gói kỹ, hàng chính hãng",3,"ship, quality"
2,"Hộp sữa thì móp méo, khằn của nắp nhựa cũg k có nào có, thùng ngoài thì vừa rách vừa móp, gọi tiki để thu hồi thì ì à ì ạch, 3 4 ngày rồi chưa thấy tới, mua hàng của các shop thì sợ k uy tín, đằng này mua của tiki trading cũng chẳng khá hơn, thật là mất hết uy tín và lòng tin của khách hàng! Thu gọn",3,"quality, cskh"
2,"Sữa shop nên đóng gói cho cẩn thận chứ móp , hay bung nắp thì chỉ có trả lại hàng",3,"ship, quality, cskh"
5,"sản phẩm giá cả hợp lý, giao hàng nhanh",3,"ship, price"
5,giao nhanh. sp ok nha. nsx mới tháng 2 thôi,3,"ship, quality"
5,"Hàng chính hãng, date còn rất xa mà giá lại rất tốt so với mua ngoài shop.",3,"quality, price, cskh"
5,"Hàng gói kĩ, vỏ hộp ko móp, ship nhanh",3,ship
5,san phẩm ok. giao hàng nhanh,3,ship
5,"mua hàng tiki lúc nào cũng yên tâm, giao hàng cực nhanh",3,"ship, quality"
5,shop bán với giá tốt. rẻ hơn thị trường nhiều,3,"quality, price, cskh"
5,"Đóng gói kỹ càng, vận chuyển nhanh Hạn sử dụng đến năm 2023",3,ship
5,"Đóng gói tốt, sp tốt",3,"ship, quality"
5,đè kháng tốt,3,quality
4,"giao hàng nhanh, đóng gói chắc chắn, đáy hộp bị móp 1 tí, chấp nhận được.",3,"ship, quality"
5,quá tốt qua đẹp,3,quality
5,bé nhà mình chỉ uống sữa này thơm và dễ uống. giao hàng rất nhanh,3,ship
5,Sản phẩm tổt đúng hàng chính hãng,3,quality
5,Sữa tốt,3,quality
3,Rẻ hơn.nhưng vẫn sợ hàng kém chất lượng,3,"quality, price"
5,"Chính hãng, giao tỉnh lẻ mà siêu nhanh",3,ship
5,"Giá cả phải chăng,giao hàng nhanh,date mới.",3,"ship, quality, price"
5,"Giống như mô tả, giá tốt",3,"quality, price"
5,"hang giao nhanh,dong goi rat ki,minh se ung ho shop nua",3,"ship, cskh"
5,"Đóng gói kĩ, giao hàng nhanh",3,ship
5,"Giao hàng nhanh, dong goi ky!",3,ship
5,Hàng chính hãng,3,quality
5,Ok giao đóng gói được,3,ship
5,date dài giao hàng nhanh,3,"ship, quality"
5,"sản phẩm đúng như miêu tả, cám ơn",3,quality
5,tốt cho hệ tiêu hóa,3,quality
5,đóng gói cẩn thận 5sao quên chụp hình lại,3,"ship, quality"
5,Con minh uống sữa này hợp tác. Giá tiki rẻ,3,price
4,San pham tot giao hang hoi cham,3,ship
5,"sữa tốt, giao hàng nhanh",3,"ship, quality"
4,"hàng ok ,giao hàng hơi lau",3,ship
5,giao nhanh. hangg tốt,3,"ship, quality"
5,Giao hang dong goi ky giao nhanh se ung ho tiep tuc,3,ship
5,"Giao hàng nhanh chóng,",3,ship
5,giao hàng cực nhanh,3,ship
3,đóng gói ko đc cẩn thận cho lắm,3,ship
5,hang chuẩn giá đẹp,3,"quality, price"
5,"Giao hàng nhanh, giá tốt",3,"ship, quality, price"
5,"giao hàng nhanh, date xa, ?",3,"ship, quality"
5,Rất hài lòng giao hàng nhanh,3,ship
5,Giao hàng nhanhh,3,ship
5,giá rẻ,3,price
5,Giao cực nhanh,3,ship
5,"date xa, giá rẻ",3,"quality, price"
5,Giá tốt!,3,"quality, price"
5,date mới,3,quality
5,giao rat nhanh,3,ship
4,"Đơn giao 9 4 2024 Nsx là 03 11 2023 ko mới như friso gold 1, đóng gói tốt. Hàng chính hãng Giao hàng nhanh",3,"ship, quality"
2,"mua 4 hộp sữa méo hết 2 vỏ hộp , sữa cho bé thì cần phải quấn chống sóc chứ , thấy mấy bạn kia cũng nhận xét về vấn đề này rồi , shop để ý lại nhé",3,"quality, cskh"
3,"giao hang ok,sp hsd xa tuy nhiên đóng gói và vận chuyển bị móp méo sữa,có 1 gãy niêm nắp hộp.Chưa thật sự hài lòng về chất lượng dv mặc dù đã nói trước vấn đề này khi đặt hàng.",3,"ship, quality"
3,"hơi thất vọng, đáng lý sữa phải được vận chuyển kỹ, tránh va đập, hộp sữa này mình mới nhận, đúng ra sẽ kg nhận nhưng thấy ngại cho a vận chuyển nên mình nhận luôn",3,"ship, quality"
2,Hộp bị bẹp Đóng hàng không cẩn thận dẫn đến vận chuyển bị bẹp hộp gây bẹp đồ bên trong,3,ship
3,giao hàng nhanh nhưng bị cấn mốp,3,"ship, quality"
3,giao hàng nhanh nhưng có hộp bị móp ạ! mong lần sau tiki đóng gói chắc 1 chút ạ! xin cám ơn!,3,"ship, quality"
2,"Giao hàng chậm, đóng gói không cẩn thận. Nhận đc hàng thùng hàng bên ngoài rách, hộp thì méo mó hết. Quá thất vọng",3,ship
5,"sản phẩm giống quảng cáo, hạn sử dụng còn đến tháng 7 2023 là quá ok, giao hàng tương đối nhanh",3,ship
2,Mỗi lần đặt hàng sữa trên tiki rất là sợ. Khi nhận toàn bị móp méo. Đóng gói thì sơ sài như thế thì làm sao không bị móp sữa cho được.,3,"ship, quality"
3,"nhiều khách hàng phản ánh cách đóng gói là móp hộp bung niêm phong. mình nghĩ chắc tiki sẽ cải thiện đặt 4 lọ. 2 lọ méo nặng, 2 lọ bình thường.",3,"ship, quality, cskh"
4,"giao hàng đungs hẹn , sữa hơi ngọt ạ",3,ship
4,"do dịch nên giao hàng rất lâu, bọc k có túi chống sóc nhưng k bị móp hộp",3,"ship, quality"
2,ghi sữa mới nhưng lại giao mẫu cũ .date vẫn còn nhưng sản xuất lâu rùi ko fai mã check qr,3,"ship, quality"
2,Giao hàng quá lâu. Mua từ 8 8 đến nay 15 10 mới nhận được,3,"ship, quality"
5,"Giá rẻ, đóng gói tốt, sản phẩm đúng chất lượng",3,"ship, quality, price"
5,oke tốt. kekkekekekekkrkrkrkdkdk,3,quality
2,Sp giao qua lâu nên ko con nhu câu sd,3,ship
4,"date xa, giao nhanh. mua 6lon có 1 bị móp xíu",3,"ship, quality"
2,Giao hàng mà hộp sữa bị cỡ này này rồi sao dám mua nữa,3,ship
5,"giao hàng nhanh, đóng gói kỹ .",3,ship
5,"sản phẩm tốt, date mới, giao hàng tốt. dịch vụ tốt. xin chân thành cảm ơn Tiki Trading.",3,"ship, quality, cskh"
3,Gói hàng chưa ổn lắm ạ đề nghị mua túi chóng sóc ạ,3,"ship, quality"
3,"hàng bị móp nhiều, đóng gói ko cẩn thận,nhưng hộp sữa thì date mới, đúng mẫu mới",3,"ship, quality"
2,date củ . đóng gói ẩu toàn bị mốp.,3,"ship, quality"
2,"hàng giao ko lót cẩn thận bị móp hộp sữa, không hài lòng với cách đóng hàng của tiki",3,ship
2,giao hang khong đung ngay,3,ship
2,"Đóng gói sơ sài, bị bể 1 góc hộp",3,ship
3,sữa chính hãng nhưng đóng goi quá cẩu thả nên ko hài lòng lắm,3,quality
2,"Đóng gói sơ sài, hộp sữa bị móp",3,ship
2,"mình nghĩ nên xem lại khâu đóng gói , hộp bị móp nhiều",3,"ship, quality"
2,Giao hàng quá lâu mà ko thông báo,3,ship
3,"giao hàng nhanh, nhưng đóng gói thì sơ sài,",3,"ship, quality"
2,"Đóng gói quá tệ,móp qá nhìu",3,ship
2,Đóng gói quá sơ sài. Hàng móp méo,3,ship
5,Đóng gói chắc chắn,3,"ship, quality"
5,"Động cơ mạnh khi cần tăng tốc , mẫu mã đẹp. Rất hợp với yêu cầu đang cần dùng",5,quality
4,Máy mạnh. Bật số 3 cũng hơi ồn. Xài ok ah,5,quality
